config,file,group,route,route_mode,effective_route,effective_mode,confidence,difficulty_score,latency_sec,ingestion_success,timeout_rate,fallback_rate,p95_latency_sec
C_rule_multi_route,서울특별시교육청_서울특별시교육청 지능정보화전략계획(ISP) 수립(2차) .hwp,central,text+table,multi,text+table,multi,0.55,0.03233614990320302,33.79102534912883,0.7518302286972641,0.24816977130273588,0.1522803725563283,36.35975158693196
A_single_pipeline,세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.hwp,central,text_only,single,text_only,single,0.0,-0.9487754337370748,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.hwp,central,text_only,single,text_only,single,0.0,-0.9487754337370748,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.hwp,central,text_only,single,text_only,single,0.0,-0.9487754337370748,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,수협중앙회_강릉어선안전조업국 상황관제시스템 구축.hwp,central,text+table,multi,text_only,single,0.55,-0.09561236569582746,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,수협중앙회_강릉어선안전조업국 상황관제시스템 구축.hwp,central,text+table,multi,table_aware,single,0.55,-0.09561236569582746,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,수협중앙회_강릉어선안전조업국 상황관제시스템 구축.hwp,central,text+table,multi,text+table,multi,0.55,-0.09561236569582746,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,수협중앙회_수협중앙회 수산물사이버직매장 시스템 재구축 ISMP 수립 입.hwp,central,text_only,single,text_only,single,0.0,-0.7910496201960875,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,수협중앙회_수협중앙회 수산물사이버직매장 시스템 재구축 ISMP 수립 입.hwp,central,text_only,single,text_only,single,0.0,-0.7910496201960875,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,수협중앙회_수협중앙회 수산물사이버직매장 시스템 재구축 ISMP 수립 입.hwp,central,text_only,single,text_only,single,0.0,-0.7910496201960875,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp,extreme,table_aware,single,text_only,single,0.8,0.8050763282163423,35.24568695394708,0.6953880375033469,0.3046119624966531,0.06655343549959837,42.80049572376276
B_rule_single_route,울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8050763282163423,37.74568695394708,0.6542856795980702,0.34571432040192984,0.07148571844823158,46.25049572376276
C_rule_multi_route,울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8050763282163423,37.74568695394708,0.6542856795980702,0.34571432040192984,0.07148571844823158,46.25049572376276
A_single_pipeline,을지대학교_을지대학교 비교과시스템 개발.hwp,central,text+table,multi,text_only,single,0.55,0.21351742074442875,29.92165678669986,0.7954074927317971,0.20459250726820288,0.06705110087218435,30.859751586931953
B_rule_single_route,을지대학교_을지대학교 비교과시스템 개발.hwp,central,text+table,multi,table_aware,single,0.55,0.21351742074442875,32.421656786699856,0.7632054405623618,0.2367945594376381,0.07091534713251657,33.35975158693196
C_rule_multi_route,을지대학교_을지대학교 비교과시스템 개발.hwp,central,text+table,multi,text+table,multi,0.55,0.21351742074442875,35.421656786699856,0.7201759050534524,0.27982409494654753,0.1560788913935857,36.35975158693196
A_single_pipeline,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp,central,text+table,multi,text_only,single,0.55,0.07192402377055598,28.647316213935003,0.8153670197158156,0.1846329802841844,0.06465595763410212,30.859751586931953
B_rule_single_route,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp,central,text+table,multi,table_aware,single,0.55,0.07192402377055598,31.147316213935003,0.7854591652474,0.21454083475260002,0.06824490017031201,33.35975158693196
C_rule_multi_route,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp,central,text+table,multi,text+table,multi,0.55,0.07192402377055598,34.14731621393501,0.7451230283031907,0.25487697169680934,0.15308523660361711,36.35975158693196
A_single_pipeline,인천광역시 동구_수도국산달동네박물관 전시해설 시스템 구축(협상에 .hwp,central,text+table,multi,text_only,single,0.55,0.19659691661970408,29.769372249577337,0.7978745402760508,0.20212545972394924,0.06675505516687391,30.859751586931953
B_rule_single_route,인천광역시 동구_수도국산달동네박물관 전시해설 시스템 구축(협상에 .hwp,central,text+table,multi,table_aware,single,0.55,0.19659691661970408,32.26937224957734,0.7659465309759101,0.2340534690240899,0.07058641628289078,33.35975158693196
C_rule_multi_route,인천광역시 동구_수도국산달동네박물관 전시해설 시스템 구축(협상에 .hwp,central,text+table,multi,text+table,multi,0.55,0.19659691661970408,35.26937224957734,0.7232344679139824,0.27676553208601756,0.1557118638503221,36.35975158693196
A_single_pipeline,인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp,central,text+table,multi,text_only,single,0.55,0.057046218717500985,28.513415968457508,0.8173742965260844,0.1826257034739156,0.06441508441686987,30.859751586931953
B_rule_single_route,인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp,central,text+table,multi,table_aware,single,0.55,0.057046218717500985,31.013415968457508,0.7877069340815224,0.21229306591847769,0.06797516791021732,33.35975158693196
C_rule_multi_route,인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp,central,text+table,multi,text+table,multi,0.55,0.057046218717500985,34.01341596845751,0.7476576338510491,0.2523423661489509,0.1527810839378741,36.35975158693196
A_single_pipeline,인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,central,text+table,multi,text_only,single,0.55,0.10193216866583807,28.917389517992543,0.8112665625460639,0.1887334374539361,0.06514801249447233,30.859751586931953
B_rule_single_route,인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,central,text+table,multi,table_aware,single,0.55,0.10193216866583807,31.417389517992543,0.7808729989784581,0.2191270010215419,0.06879524012258503,33.35975158693196
C_rule_multi_route,인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,central,text+table,multi,text+table,multi,0.55,0.10193216866583807,34.41738951799254,0.7399600736684193,0.26003992633158063,0.15370479115978966,36.35975158693196
A_single_pipeline,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,text+table,multi,text_only,single,0.55,-0.017716920683890275,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,text+table,multi,table_aware,single,0.55,-0.017716920683890275,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,text+table,multi,text+table,multi,0.55,-0.017716920683890275,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,text+table,multi,text_only,single,0.55,0.2580444670994477,30.32240020389503,0.7888087840898796,0.21119121591012038,0.06784294590921444,30.859751586931953
B_rule_single_route,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,text+table,multi,table_aware,single,0.55,0.2580444670994477,32.82240020389503,0.7558868742197563,0.24411312578024372,0.07179357509362924,33.35975158693196
C_rule_multi_route,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,text+table,multi,text+table,multi,0.55,0.2580444670994477,35.82240020389503,0.7120292295079,0.2879707704921,0.15705649245905198,36.35975158693196
A_single_pipeline,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,text+table,multi,text_only,single,0.55,-0.20803044395059223,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,text+table,multi,table_aware,single,0.55,-0.20803044395059223,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,text+table,multi,text+table,multi,0.55,-0.20803044395059223,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,table_aware,single,text_only,single,0.8,0.8753164992508994,35.87784849325809,0.6818344736532946,0.31816552634670536,0.06817986316160464,42.80049572376276
B_rule_single_route,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8753164992508994,38.37784849325809,0.6398504581475497,0.3601495418524503,0.07321794502229403,46.25049572376276
C_rule_multi_route,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8753164992508994,38.37784849325809,0.6398504581475497,0.3601495418524503,0.07321794502229403,46.25049572376276
A_single_pipeline,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,text+table,multi,text_only,single,0.55,0.32520856622745026,30.92687709604705,0.778563086578819,0.221436913421181,0.06907242961054172,30.859751586931953
B_rule_single_route,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,text+table,multi,table_aware,single,0.55,0.32520856622745026,33.42687709604705,0.7445612170121212,0.2554387829878788,0.07315265395854545,33.35975158693196
C_rule_multi_route,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,text+table,multi,text+table,multi,0.55,0.32520856622745026,36.42687709604705,0.699477770963198,0.30052222903680204,0.15856266748441625,36.35975158693196
A_single_pipeline,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,text+table,multi,text_only,single,0.55,-0.2602771283342963,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,text+table,multi,table_aware,single,0.55,-0.2602771283342963,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,text+table,multi,text+table,multi,0.55,-0.2602771283342963,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,text+table,multi,text_only,single,0.55,0.11686285529553235,29.051765697659793,0.8092004761478292,0.19079952385217078,0.0653959428622605,30.859751586931953
B_rule_single_route,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,text+table,multi,table_aware,single,0.55,0.11686285529553235,31.551765697659793,0.778565007110095,0.221434992889905,0.06907219914678861,33.35975158693196
C_rule_multi_route,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,text+table,multi,text+table,multi,0.55,0.11686285529553235,34.55176569765979,0.737366093230009,0.26263390676999104,0.15401606881239893,36.35975158693196
A_single_pipeline,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,table_aware,single,text_only,single,0.8,0.7336986578324265,34.60328792049184,0.7088223167693267,0.2911776832306733,0.06494132198768078,42.80049572376276
B_rule_single_route,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7336986578324265,37.10328792049184,0.668668981009083,0.331331018990917,0.06975972227891003,46.25049572376276
C_rule_multi_route,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7336986578324265,37.10328792049184,0.668668981009083,0.331331018990917,0.06975972227891003,46.25049572376276
A_single_pipeline,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,text+table,multi,text_only,single,0.55,-0.30613614171724485,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,text+table,multi,table_aware,single,0.55,-0.30613614171724485,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,text+table,multi,text+table,multi,0.55,-0.30613614171724485,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,table_aware,single,text_only,single,0.8,0.510265776307749,32.59239198676974,0.7485249583826576,0.2514750416173424,0.06017700499408109,42.80049572376276
B_rule_single_route,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.510265776307749,35.09239198676974,0.7116191370880061,0.28838086291199394,0.06460570354943927,46.25049572376276
C_rule_multi_route,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.510265776307749,35.09239198676974,0.7116191370880061,0.28838086291199394,0.06460570354943927,46.25049572376276
A_single_pipeline,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,table_aware,single,text_only,single,0.8,0.516175664998233,32.64558098498409,0.7475224305821375,0.25247756941786254,0.060297308330143504,42.80049572376276
B_rule_single_route,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.516175664998233,35.14558098498409,0.7105263791993052,0.28947362080069483,0.06473683449608338,46.25049572376276
C_rule_multi_route,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.516175664998233,35.14558098498409,0.7105263791993052,0.28947362080069483,0.06473683449608338,46.25049572376276
A_single_pipeline,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,text+table,multi,text_only,single,0.55,0.2900688932030172,30.610620038827154,0.7839673797588057,0.21603262024119427,0.0684239144289433,30.859751586931953
B_rule_single_route,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,text+table,multi,table_aware,single,0.55,0.2900688932030172,33.11062003882716,0.750529445779714,0.249470554220286,0.07243646650643432,33.35975158693196
C_rule_multi_route,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,text+table,multi,text+table,multi,0.55,0.2900688932030172,36.11062003882716,0.7060835429703866,0.29391645702961344,0.15776997484355362,36.35975158693196
A_single_pipeline,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,text_only,single,text_only,single,0.0,-1.012897350095443,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,text_only,single,text_only,single,0.0,-1.012897350095443,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,text_only,single,text_only,single,0.0,-1.012897350095443,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,table_aware,single,text_only,single,0.8,0.4523629128450464,32.07126621560542,0.7582068040621373,0.2417931959378627,0.05901518351254352,42.80049572376276
B_rule_single_route,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.4523629128450464,34.57126621560542,0.7221945228285238,0.27780547717147624,0.06333665726057715,46.25049572376276
C_rule_multi_route,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,table_aware,single,table_aware,single,0.8,0.4523629128450464,34.57126621560542,0.7221945228285238,0.27780547717147624,0.06333665726057715,46.25049572376276
A_single_pipeline,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,table_aware,single,text_only,single,0.8,0.7099465063763393,34.389518557387056,0.7132145975946835,0.2867854024053164,0.06441424828863797,42.80049572376276
B_rule_single_route,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7099465063763393,36.889518557387056,0.6733878635875171,0.3266121364124829,0.06919345636949793,46.25049572376276
C_rule_multi_route,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7099465063763393,36.889518557387056,0.6733878635875171,0.3266121364124829,0.06919345636949793,46.25049572376276
A_single_pipeline,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,text_only,single,text_only,single,0.0,-0.9792176027134337,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,text_only,single,text_only,single,0.0,-0.9792176027134337,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,text_only,single,text_only,single,0.0,-0.9792176027134337,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,text_only,single,text_only,single,0.0,-0.3908253384949101,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,text_only,single,text_only,single,0.0,-0.3908253384949101,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,text_only,single,text_only,single,0.0,-0.3908253384949101,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,text+table,multi,text_only,single,0.55,0.0873862959636542,28.78647666367289,0.8132628470663551,0.18673715293364493,0.0649084583520374,30.859751586931953
B_rule_single_route,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,text+table,multi,table_aware,single,0.55,0.0873862959636542,31.28647666367289,0.7831048152838221,0.21689518471617783,0.06852742216594135,33.35975158693196
C_rule_multi_route,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,text+table,multi,text+table,multi,0.55,0.0873862959636542,34.286476663672886,0.7424711636890315,0.25752883631096846,0.1534034603573162,36.35975158693196
A_single_pipeline,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,text+table,multi,text_only,single,0.55,0.4518786656845891,32.0669079911613,0.758286694070935,0.24171330592906498,0.07150559671148779,30.859751586931953
B_rule_single_route,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,text+table,multi,table_aware,single,0.55,0.4518786656845891,34.5669079911613,0.7222819532406988,0.2777180467593012,0.07582616561111613,33.35975158693196
C_rule_multi_route,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,text+table,multi,text+table,multi,0.55,0.4518786656845891,37.5669079911613,0.6749828210219146,0.3250171789780854,0.16150206147737026,36.35975158693196
A_single_pipeline,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,text_only,single,text_only,single,0.0,-0.7920969959901834,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,text_only,single,text_only,single,0.0,-0.7920969959901834,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,text_only,single,text_only,single,0.0,-0.7920969959901834,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,text_only,single,text_only,single,0.0,-0.24821340445193424,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,text_only,single,text_only,single,0.0,-0.24821340445193424,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,text_only,single,text_only,single,0.0,-0.24821340445193424,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,text+table,multi,text_only,single,0.55,0.15261243401990612,29.373511906179154,0.8041833942765523,0.19581660572344775,0.06599799268681372,30.859751586931953
B_rule_single_route,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,text+table,multi,table_aware,single,0.55,0.15261243401990612,31.873511906179154,0.7729683747579863,0.22703162524201367,0.06974379502904163,33.35975158693196
C_rule_multi_route,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,text+table,multi,text+table,multi,0.55,0.15261243401990612,34.873511906179154,0.731087835324294,0.268912164675706,0.15476945976108472,36.35975158693196
A_single_pipeline,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,text+table,multi,text_only,single,0.55,0.2742538397633567,30.46828455787021,0.786368264852713,0.2136317351472869,0.06813580821767443,30.859751586931953
B_rule_single_route,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,text+table,multi,table_aware,single,0.55,0.2742538397633567,32.96828455787021,0.7531849499563699,0.24681505004363014,0.07211780600523562,33.35975158693196
C_rule_multi_route,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,text+table,multi,text+table,multi,0.55,0.2742538397633567,35.96828455787021,0.709028736274876,0.29097126372512405,0.15741655164701487,36.35975158693196
A_single_pipeline,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,text+table,multi,text_only,single,0.55,0.21870628888296284,29.968356599946667,0.794646477587637,0.2053535224123631,0.06714242268948356,30.859751586931953
B_rule_single_route,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,text+table,multi,table_aware,single,0.55,0.21870628888296284,32.46835659994667,0.7623604308926605,0.23763956910733955,0.07101674829288074,33.35975158693196
C_rule_multi_route,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,text+table,multi,text+table,multi,0.55,0.21870628888296284,35.46835659994667,0.719233831466854,0.28076616853314595,0.1561919402239775,36.35975158693196
A_single_pipeline,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,table_aware,single,text_only,single,0.8,0.8472447313734814,35.62520258236133,0.6872899262633023,0.31271007373669774,0.06752520884840373,42.80049572376276
B_rule_single_route,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8472447313734814,38.12520258236133,0.6456516714469528,0.3543483285530472,0.07252179942636566,46.25049572376276
C_rule_multi_route,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8472447313734814,38.12520258236133,0.6456516714469528,0.3543483285530472,0.07252179942636566,46.25049572376276
A_single_pipeline,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,text_only,single,text_only,single,0.0,-0.35397581358078767,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,text_only,single,text_only,single,0.0,-0.35397581358078767,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,text_only,single,text_only,single,0.0,-0.35397581358078767,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,table_aware,single,text_only,single,0.8,0.585121962162694,33.26609765946424,0.7356324496853595,0.2643675503146405,0.061724106037756854,42.80049572376276
B_rule_single_route,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.585121962162694,35.76609765946424,0.6975989464437391,0.30240105355626085,0.06628812642675129,46.25049572376276
C_rule_multi_route,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.585121962162694,35.76609765946424,0.6975989464437391,0.30240105355626085,0.06628812642675129,46.25049572376276
A_single_pipeline,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,text+table,multi,text_only,single,0.55,-0.19509385868824747,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,text+table,multi,table_aware,single,0.55,-0.19509385868824747,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,text+table,multi,text+table,multi,0.55,-0.19509385868824747,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,text+table,multi,text_only,single,0.55,0.19495014119849466,29.75455127078645,0.7981134538057268,0.2018865461942732,0.06672638554331278,30.859751586931953
B_rule_single_route,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,text+table,multi,table_aware,single,0.55,0.19495014119849466,32.25455127078645,0.7662121255479059,0.23378787445209417,0.0705545449342513,33.35975158693196
C_rule_multi_route,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,text+table,multi,text+table,multi,0.55,0.19495014119849466,35.25455127078645,0.7235310358945006,0.2764689641054994,0.15567627569265993,36.35975158693196
A_single_pipeline,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,table_aware,single,text_only,single,0.8,0.7013883560182823,34.31249520416454,0.7147874389077672,0.2852125610922328,0.06422550733106792,42.80049572376276
